업소일련번호,업소명,동명,주소,면적(㎡),전화번호,업종,품목코드,품목,가격(원),점검일자,구명
1.60983E+12,아차산통갈비탕,구의동,서울특별시 광진구 자양로 306 (구의동 선경빌라트),,02-6369-1008,한식,1.41862E+12,갈비탕,14000,00:00.0,광진구
1.41889E+12,소문난갈비,자양동,서울특별시 광진구 자양번영로 28 (자양동),,02-444-1122,한식,1.41862E+12,갈비탕,10000,00:00.0,광진구
1.41889E+12,소문난갈비,자양동,서울특별시 광진구 자양번영로 28 (자양동),,02-444-1122,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,광진구
1.41889E+12,소문난갈비,자양동,서울특별시 광진구 자양번영로 28 (자양동),,02-444-1122,한식,1.41862E+12,삼겹살,15000,00:00.0,광진구
1.41889E+12,소문난갈비,자양동,서울특별시 광진구 자양번영로 28 (자양동),,02-444-1122,한식,1.41862E+12,냉면(물),6000,00:00.0,광진구
1.41889E+12,소문난갈비,자양동,서울특별시 광진구 자양번영로 28 (자양동),,02-444-1122,한식,1.41862E+12,쇠고기(외식),32000,00:00.0,광진구
1.41889E+12,성창기사식당,중곡동,서울특별시 광진구 긴고랑로 88-1 (중곡동),,02-444-0901,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,광진구
1.44885E+12,신기소,자양동,서울특별시 광진구 아차산로 262 (자양동 더샵스타시티),,02-2024-8900,경양식,1.41862E+12,돈가스,8900,00:00.0,광진구
1.41889E+12,장군갈비,중곡동,서울특별시 광진구 용마산로 11 (중곡동),,02-457-3241,한식,1.41862E+12,갈비탕,15000,00:00.0,광진구
1.41889E+12,장군갈비,중곡동,서울특별시 광진구 용마산로 11 (중곡동),,02-457-3241,한식,1.41862E+12,냉면(물),9000,00:00.0,광진구
1.41889E+12,장군갈비,중곡동,서울특별시 광진구 용마산로 11 (중곡동),,02-457-3241,한식,1.41862E+12,비빔밥,10000,00:00.0,광진구
1.41889E+12,장군갈비,중곡동,서울특별시 광진구 용마산로 11 (중곡동),,02-457-3241,한식,1.41862E+12,불고기,15000,00:00.0,광진구
1.41889E+12,장군갈비,중곡동,서울특별시 광진구 용마산로 11 (중곡동),,02-457-3241,한식,1.41862E+12,쇠고기(외식),65000,00:00.0,광진구
1.41889E+12,맛밥김밥전문점,중곡동,서울특별시 광진구 면목로 132-1 (중곡동),,02-462-7514,한식,1.41862E+12,조리라면,3000,00:00.0,광진구
1.41889E+12,맛밥김밥전문점,중곡동,서울특별시 광진구 면목로 132-1 (중곡동),,02-462-7514,한식,1.41862E+12,비빔밥,4500,00:00.0,광진구
1.41889E+12,맛밥김밥전문점,중곡동,서울특별시 광진구 면목로 132-1 (중곡동),,02-462-7514,한식,1.41862E+12,칼국수,5000,00:00.0,광진구
1.41889E+12,맛밥김밥전문점,중곡동,서울특별시 광진구 면목로 132-1 (중곡동),,02-462-7514,한식,1.41862E+12,김밥,1500,00:00.0,광진구
1.41889E+12,맛밥김밥전문점,중곡동,서울특별시 광진구 면목로 132-1 (중곡동),,02-462-7514,경양식,1.41862E+12,돈가스,4500,00:00.0,광진구
1.41889E+12,진국설렁탕,구의동,서울특별시 광진구 광나루로56길 85 테크노마트 9층 (구의동),,02-3424-1139,한식,1.41862E+12,갈비탕,7000,00:00.0,광진구
1.41889E+12,진국설렁탕,구의동,서울특별시 광진구 광나루로56길 85 테크노마트 9층 (구의동),,02-3424-1139,한식,1.41862E+12,설렁탕,7000,00:00.0,광진구
1.54719E+12,이대팔,자양동,서울특별시 광진구 아차산로 238 (자양동),,02-499-0458,한식,1.41862E+12,갈비탕,12000,00:00.0,광진구
1.54719E+12,이대팔,자양동,서울특별시 광진구 아차산로 238 (자양동),,02-499-0458,한식,1.41862E+12,삼겹살,14000,00:00.0,광진구
1.41889E+12,연이네식당,화양동,서울특별시 광진구 군자로 23 (화양동),,02-468-1276,한식,1.41862E+12,삼계탕,13000,00:00.0,광진구
1.41889E+12,연이네식당,화양동,서울특별시 광진구 군자로 23 (화양동),,02-468-1276,한식,1.41862E+12,삼겹살,13330,00:00.0,광진구
1.41889E+12,연이네식당,화양동,서울특별시 광진구 군자로 23 (화양동),,02-468-1276,한식,1.41862E+12,냉면(물),6000,00:00.0,광진구
1.41889E+12,연이네식당,화양동,서울특별시 광진구 군자로 23 (화양동),,02-468-1276,한식,1.41862E+12,쇠고기(외식),46670,00:00.0,광진구
1.41889E+12,연이네식당,화양동,서울특별시 광진구 군자로 23 (화양동),,02-468-1276,한식,1.41862E+12,돼지갈비(외식),15290,00:00.0,광진구
1.61762E+12,문가네,중곡동,서울특별시 광진구 면목로 53 (중곡동 용담빌딩),,02-6952-1793,한식,1.41862E+12,쇠고기(외식),25000,00:00.0,광진구
1.52033E+12,서아숯불갈비,광장동,서울특별시 광진구 아차산로78길 176 (광장동 (주)성민자동차공업사),,02-447-4079,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,광진구
1.52033E+12,서아숯불갈비,광장동,서울특별시 광진구 아차산로78길 176 (광장동 (주)성민자동차공업사),,02-447-4079,한식,1.41862E+12,돼지갈비(외식),9330,00:00.0,광진구
1.41889E+12,대가왕숯불소금구이,자양동,서울특별시 광진구 능동로6길 8 (자양동),,02-457-0045,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,광진구
1.41889E+12,대가왕숯불소금구이,자양동,서울특별시 광진구 능동로6길 8 (자양동),,02-457-0045,한식,1.41862E+12,삼겹살,14440,00:00.0,광진구
1.41889E+12,대가왕숯불소금구이,자양동,서울특별시 광진구 능동로6길 8 (자양동),,02-457-0045,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,광진구
1.41889E+12,대가왕숯불소금구이,자양동,서울특별시 광진구 능동로6길 8 (자양동),,02-457-0045,한식,1.41862E+12,돼지갈비(외식),12000,00:00.0,광진구
1.41889E+12,수빈식당 참숯불갈비,자양동,서울특별시 광진구 뚝섬로52라길 29 (자양동),,02-444-1242,한식,1.41862E+12,된장찌개 백반,6500,00:00.0,광진구
1.41889E+12,수빈식당 참숯불갈비,자양동,서울특별시 광진구 뚝섬로52라길 29 (자양동),,02-444-1242,한식,1.41862E+12,삼겹살,13000,00:00.0,광진구
1.41889E+12,수빈식당 참숯불갈비,자양동,서울특별시 광진구 뚝섬로52라길 29 (자양동),,02-444-1242,한식,1.41862E+12,돼지갈비(외식),12000,00:00.0,광진구
1.54719E+12,시골칼국수,중곡동,서울특별시 광진구 동일로62길 46 (중곡동),,02-498-6780,한식,1.41862E+12,칼국수,5000,00:00.0,광진구
1.55721E+12,라패(라면패밀리),화양동,서울특별시 광진구 아차산로29길 7 (화양동),,02-467-8882,한식,1.41862E+12,조리라면,4000,00:00.0,광진구
1.41889E+12,구이가,화양동,서울특별시 광진구 동일로24길 100 (화양동),,02-468-0292,한식,1.41862E+12,삼겹살,17600,00:00.0,광진구
1.41889E+12,한방삼계탕,중곡동,서울특별시 광진구 천호대로 581 (중곡동),,02-446-3610,한식,1.41862E+12,삼계탕,14000,00:00.0,광진구
1.52335E+12,로쿠준,군자동,서울특별시 광진구 동일로60길 52 (군자동),,,한식,1.41862E+12,칼국수,7000,00:00.0,광진구
1.52878E+12,아구해물찜요리 전문점,자양동,서울특별시 광진구 자양번영로 12 (자양동 신자빌딩),,02-458-7782,한식,1.41862E+12,냉면(물),6000,00:00.0,광진구
1.52878E+12,아구해물찜요리 전문점,자양동,서울특별시 광진구 자양번영로 12 (자양동 신자빌딩),,02-458-7782,경양식,1.41862E+12,돈가스,7000,00:00.0,광진구
1.46699E+12,종로상회,광장동,서울특별시 광진구 광나루로 619 (광장동),,02-452-0292,한식,1.41862E+12,삼겹살,18000,00:00.0,광진구
1.54475E+12,자양해물약오리,자양동,서울특별시 광진구 자양번영로6길 6 (자양동),,,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,광진구
1.54475E+12,자양해물약오리,자양동,서울특별시 광진구 자양번영로6길 6 (자양동),,,한식,1.41862E+12,삼겹살,14000,00:00.0,광진구
1.54475E+12,자양해물약오리,자양동,서울특별시 광진구 자양번영로6길 6 (자양동),,,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,광진구
1.52879E+12,나들이김밥,중곡동,서울특별시 광진구 용마산로 159-1 (중곡동),,02-466-4547,한식,1.41862E+12,조리라면,3000,00:00.0,광진구
1.52879E+12,나들이김밥,중곡동,서울특별시 광진구 용마산로 159-1 (중곡동),,02-466-4547,한식,1.41862E+12,김밥,2000,00:00.0,광진구
1.41889E+12,동서울영계백숙,구의동,서울특별시 광진구 광나루로54길 9 (구의동),,02-452-5853,한식,1.41862E+12,삼계탕,15000,00:00.0,광진구
1.41889E+12,동서울영계백숙,구의동,서울특별시 광진구 광나루로54길 9 (구의동),,02-452-5853,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,광진구
1.41889E+12,동서울영계백숙,구의동,서울특별시 광진구 광나루로54길 9 (구의동),,02-452-5853,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,광진구
1.41889E+12,동서울영계백숙,구의동,서울특별시 광진구 광나루로54길 9 (구의동),,02-452-5853,한식,1.41862E+12,칼국수,7000,00:00.0,광진구
1.41889E+12,금강숯불생고기,중곡동,서울특별시 광진구 용마산로7길 9 (중곡동),,02-3437-9599,한식,1.41862E+12,갈비탕,6000,00:00.0,광진구
1.41889E+12,금강숯불생고기,중곡동,서울특별시 광진구 용마산로7길 9 (중곡동),,02-3437-9599,한식,1.41862E+12,삼겹살,27000,00:00.0,광진구
1.41889E+12,금강숯불생고기,중곡동,서울특별시 광진구 용마산로7길 9 (중곡동),,02-3437-9599,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,광진구
1.41889E+12,금강숯불생고기,중곡동,서울특별시 광진구 용마산로7길 9 (중곡동),,02-3437-9599,한식,1.41862E+12,냉면(물),5000,00:00.0,광진구
1.41889E+12,금강숯불생고기,중곡동,서울특별시 광진구 용마산로7길 9 (중곡동),,02-3437-9599,한식,1.41862E+12,쇠고기(외식),65000,00:00.0,광진구
1.41889E+12,금강숯불생고기,중곡동,서울특별시 광진구 용마산로7길 9 (중곡동),,02-3437-9599,한식,1.41862E+12,돼지갈비(외식),60000,00:00.0,광진구
1.44792E+12,꼬모분식,광장동,서울특별시 광진구 광장로 47 (광장동),,02-452-0551,한식,1.41862E+12,된장찌개 백반,5000,00:00.0,광진구
1.44792E+12,꼬모분식,광장동,서울특별시 광진구 광장로 47 (광장동),,02-452-0551,한식,1.41862E+12,조리라면,3000,00:00.0,광진구
1.44792E+12,꼬모분식,광장동,서울특별시 광진구 광장로 47 (광장동),,02-452-0551,한식,1.41862E+12,김치찌개 백반,5000,00:00.0,광진구
1.44792E+12,꼬모분식,광장동,서울특별시 광진구 광장로 47 (광장동),,02-452-0551,한식,1.41862E+12,칼국수,5000,00:00.0,광진구
1.44792E+12,꼬모분식,광장동,서울특별시 광진구 광장로 47 (광장동),,02-452-0551,한식,1.41862E+12,김밥,2000,00:00.0,광진구
1.45637E+12,아우네우리돼지,자양동,서울특별시 광진구 자양번영로 15 (자양동 우신빌딩),,02-447-9451,한식,1.41862E+12,삼겹살,13000,00:00.0,광진구
1.45637E+12,아우네우리돼지,자양동,서울특별시 광진구 자양번영로 15 (자양동 우신빌딩),,02-447-9451,한식,1.41862E+12,돼지갈비(외식),8670,00:00.0,광진구
1.52645E+12,우동연가,화양동,서울특별시 광진구 능동로19길 27 (화양동),,02-461-6978,한식,1.41862E+12,김밥,2500,00:00.0,광진구
1.51815E+12,솔샘숯불돼지갈비,자양동,서울특별시 광진구 아차산로 374 (자양동),,02-446-9088,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,광진구
1.51815E+12,솔샘숯불돼지갈비,자양동,서울특별시 광진구 아차산로 374 (자양동),,02-446-9088,한식,1.41862E+12,냉면(물),6000,00:00.0,광진구
1.51815E+12,솔샘숯불돼지갈비,자양동,서울특별시 광진구 아차산로 374 (자양동),,02-446-9088,한식,1.41862E+12,돼지갈비(외식),15000,00:00.0,광진구
1.41889E+12,코스트식당,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-455-0250,한식,1.41862E+12,갈비탕,8000,00:00.0,광진구
1.41889E+12,코스트식당,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-455-0250,한식,1.41862E+12,된장찌개 백반,7500,00:00.0,광진구
1.41889E+12,코스트식당,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-455-0250,한식,1.41862E+12,김치찌개 백반,7500,00:00.0,광진구
1.41889E+12,코스트식당,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-455-0250,한식,1.41862E+12,냉면(물),6000,00:00.0,광진구
1.41889E+12,코스트식당,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-455-0250,한식,1.41862E+12,비빔밥,7500,00:00.0,광진구
1.41889E+12,코스트식당,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-455-0250,경양식,1.41862E+12,돈가스,8500,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,한식,1.41862E+12,된장찌개 백반,6500,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,한식,1.41862E+12,조리라면,3500,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,한식,1.41862E+12,김치찌개 백반,6500,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,한식,1.41862E+12,냉면(물),6500,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,한식,1.41862E+12,비빔밥,6500,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,한식,1.41862E+12,칼국수,6500,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,한식,1.41862E+12,김밥,3000,00:00.0,광진구
1.62322E+12,김밥의전당,광장동,서울특별시 광진구 아차산로 502 (광장동 진넥스오딧세이),,02-456-9093,경양식,1.41862E+12,돈가스,7500,00:00.0,광진구
1.41889E+12,행복식당,광장동,서울특별시 광진구 광장로 77 (광장동),,02-456-9024,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,광진구
1.41889E+12,행복식당,광장동,서울특별시 광진구 광장로 77 (광장동),,02-456-9024,한식,1.41862E+12,조리라면,4000,00:00.0,광진구
1.41889E+12,행복식당,광장동,서울특별시 광진구 광장로 77 (광장동),,02-456-9024,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,광진구
1.41889E+12,행복식당,광장동,서울특별시 광진구 광장로 77 (광장동),,02-456-9024,한식,1.41862E+12,비빔밥,6000,00:00.0,광진구
1.41889E+12,용두삼겹살쭈꾸미,중곡동,서울특별시 광진구 천호대로 647 (중곡동),,02-457-7710,한식,1.41862E+12,칼국수,6000,00:00.0,광진구
1.53837E+12,도톰,중곡동,서울특별시 광진구 능동로 386 (중곡동),,02-444-4231,한식,1.41862E+12,칼국수,14000,00:00.0,광진구
1.41889E+12,병천토종순대,자양동,서울특별시 광진구 뚝섬로59길 63 (자양동),,02-456-1566,한식,1.41862E+12,갈비탕,9000,00:00.0,광진구
1.41889E+12,명월관,광장동,서울특별시 광진구 워커힐로 177,,02-450-4595,한식,1.41862E+12,갈비탕,25000,00:00.0,광진구
1.41889E+12,명월관,광장동,서울특별시 광진구 워커힐로 177,,02-450-4595,한식,1.41862E+12,냉면(물),17000,00:00.0,광진구
1.41889E+12,명월관,광장동,서울특별시 광진구 워커힐로 177,,02-450-4595,한식,1.41862E+12,쇠고기(외식),65560,00:00.0,광진구
1.41889E+12,부영정육식당,자양동,서울특별시 광진구 능동로8길 19 (자양동),,02-457 -5911,한식,1.41862E+12,삼계탕,12000,00:00.0,광진구
1.41889E+12,부영정육식당,자양동,서울특별시 광진구 능동로8길 19 (자양동),,02-457 -5911,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,광진구
1.41889E+12,부영정육식당,자양동,서울특별시 광진구 능동로8길 19 (자양동),,02-457 -5911,한식,1.41862E+12,설렁탕,8000,00:00.0,광진구
1.41889E+12,부영정육식당,자양동,서울특별시 광진구 능동로8길 19 (자양동),,02-457 -5911,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,광진구
1.41889E+12,부영정육식당,자양동,서울특별시 광진구 능동로8길 19 (자양동),,02-457 -5911,한식,1.41862E+12,냉면(물),6000,00:00.0,광진구
1.41889E+12,부영정육식당,자양동,서울특별시 광진구 능동로8길 19 (자양동),,02-457 -5911,한식,1.41862E+12,쇠고기(외식),40000,00:00.0,광진구
1.6075E+12,엄마김밥,중곡동,서울특별시 광진구 면목로 58 (중곡동),,,한식,1.41862E+12,김밥,2500,00:00.0,광진구
1.44375E+12,메차쿠차,구의동,서울특별시 광진구 구의강변로3길 11 (구의동),,02-453-9733,한식,1.41862E+12,칼국수,9000,00:00.0,광진구
1.44375E+12,메차쿠차,구의동,서울특별시 광진구 구의강변로3길 11 (구의동),,02-453-9733,경양식,1.41862E+12,돈가스,7000,00:00.0,광진구
